,Fecha,Nombre_Tipo_Entidad,Id_entidad_financiera,Entidad_financiera,(1)Tipo_de_persona,(3)TamaÃ±o_de_empresa,(7) Plazo de crÃ©dito,tasa_promedio_mensual,margen_maximo,tasa_maximo,tasa_minima,Valor_desembolsos,monto_maximo,monto_minima,cantidad_desembolsos
5983,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Juridica,PequeÃ±a empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,19.775,,27.03,13.78,237352510134.0,43142016861.0,48000000.0,2226.0
5984,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Juridica,PequeÃ±a empresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,18.105,,22.94,14.62,40091848941.0,7072010622.0,116400000.0,163.0
5985,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Juridica,PequeÃ±a empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,18.295,,32.94,14.46,305868861078.0,38639301114.0,1800000.0,14962.0
5986,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Juridica,PequeÃ±a empresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,19.43,,32.61,13.6,14447510153.6,3546995148.0,93000000.0,49.0
5987,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Gran empresa,A mÃ¡s de 7 aÃ±os,11.55,,12.35,10.75,496958695.0,250000000.0,246958695.0,2.0
5988,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Gran empresa,Hasta 30 dÃ­as,16.19,,18.27,15.95,4291664257.0,2814336518.0,83712549.0,17.0
5989,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Gran empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,15.58,,15.58,15.58,990000000.0,990000000.0,990000000.0,2.0
5990,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Gran empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,19.59,,20.13,14.28,4841007607.0,2400000000.0,35674889.0,31.0
5991,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Mediana empresa,Hasta 30 dÃ­as,16.189999999999998,,22.34,12.98,3348077924.0,620875050.0,59892000.0,89.0
5992,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Mediana empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,16.89,,34.65,12.06,8306474164.0,1600000000.0,24000000.0,33.0
5993,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Mediana empresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,19.37,,21.48,17.4,1107900000.0,500000000.0,207900000.0,3.0
5994,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Mediana empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,17.545,,21.38,14.2,17437940995.0,3450000000.0,3353758.0,113.0
5995,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Mediana empresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,12.55,,12.55,12.55,175431000.0,175431000.0,175431000.0,1.0
5996,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Microempresa,A mÃ¡s de 7 aÃ±os,19.415,,52.01,10.69,167911666534.19998,21915897904.0,7491421.0,527.0
5997,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Microempresa,Hasta 30 dÃ­as,20.04,,35.23,16.13,866523735.04,329629118.0,30120.0,81.0
5998,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Microempresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,39.26,,51.81,15.26,147625386404.3,13034598659.0,10000000.0,4664.0
5999,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Microempresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,19.1,,57.37,11.88,17282767376.8,1945000000.0,4000000.0,239.0
6000,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Microempresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,19.93,,29.97,10.17,15060811095.0,2927374838.0,1000000.0,763.0
6001,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,Microempresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,20.54,,38.09,11.7,4999646093.62,976929998.0,3944069.0,38.0
6002,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,A mÃ¡s de 20 aÃ±os,19.825000000000003,8.86,20.6,18.22,105443069447.0,9478773770.0,1692266433.0,1333.0
6003,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,A mÃ¡s de 7 aÃ±os,22.655,,28.71,14.95,118904605258.40001,8129748703.0,1170000.0,5328.0
6004,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Avances en efectivo,35.15,,35.15,33.51,638837425465.5,41904007796.0,601525277.9,1010185.0
6005,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos a mÃ¡s de 36 meses,31.270000000000003,,35.15,0.0,868406206.0100001,85004236.42,177700.0,1935.0
6006,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos a un mes,0.91,,3.52,0.11,898290795073.0,53901558609.0,427620230.0,6584876.0
6007,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos entre  13 y 18 meses,30.645000000000003,,35.15,23.93,7967192298.62,483402185.3,3413080.0,9761.0
6008,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos entre 19 y 24  meses,30.055,,35.15,24.84,30014740169.3,1921068826.0,13450390.0,40406.0
6009,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos entre 2 y 6 meses,30.495,,33.23,27.21,304591670785.19995,18375460962.0,206632565.0,955730.0
6010,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos entre 25 y 36 meses,30.435000000000002,,32.73,27.86,203593960034.41998,12788923588.0,55747368.71,980221.0
6011,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Consumos entre 7 y 12 meses,30.425,,34.27,26.27,88600527006.05,4976759317.0,51503004.0,146673.0
6012,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Entre 31 dÃ­as y 1 aÃ±o,33.7,,35.25,10.69,1927546391.09,266293716.0,223701.41,1733.0
6013,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Hasta 30 dÃ­as,35.23,,35.23,35.23,249404741665.0,37902733326.0,1708978964.0,253468.0
6014,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Hasta 6 meses,44.04,,44.25,43.21,3638121000.0,785110000.0,900000.0,9061.0
6015,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 1 aÃ±o y hasta 2 aÃ±os,44.25,,44.25,44.04,2425650000.0,558800000.0,1600000.0,1005.0
6016,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,31.07,,35.12,10.69,65031321658.03,3611417332.0,3212201.0,24637.0
6017,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 15 aÃ±os y hasta 20 aÃ±os,17.05,,22.64,4.91,365824291534.5,28259878126.0,13200000.0,2685.0
6018,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,27.92,,35.12,10.69,1161831704440.0,94201276048.0,3570000.0,187569.0
6019,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,22.93,,34.01,10.88,260683654900.37,16798200431.0,4809550.0,12070.0
6020,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 6 meses y hasta 1 aÃ±o,44.25,,44.25,44.04,22393949200.0,6065457000.0,2100000.0,17734.0
6021,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,MÃ¡s de 7 aÃ±os y hasta 15 aÃ±os,16.01,,21.04,10.0,111314468790.1,9327700083.0,11300000.0,953.0
6022,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,No aplica,Vivienda a 5 aÃ±os,16.25,,21.15,13.51,2674580275.16,410000000.0,15000000.0,36.0
6023,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,PequeÃ±a empresa,A mÃ¡s de 7 aÃ±os,19.06,,21.73,9.8,5177821476.0,986112608.0,400000000.0,10.0
6024,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,PequeÃ±a empresa,Hasta 30 dÃ­as,20.799999999999997,,23.72,13.18,3045438220.0,460726127.0,8831159.0,133.0
6025,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,PequeÃ±a empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,19.009999999999998,,27.64,13.71,46507633806.0,8813991791.0,30000000.0,409.0
6026,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,PequeÃ±a empresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,17.345,,22.13,13.36,9468349208.0,1100000000.0,100000000.0,37.0
6027,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,PequeÃ±a empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,18.79,,23.77,7.49,26517764144.0,4981114307.0,60990037.0,449.0
6028,20229,BC-ESTABLECIMIENTO BANCARIO,7,Bancolombia,Natural,PequeÃ±a empresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,18.34,,19.67,16.63,2606920003.0,1167605003.0,189315000.0,5.0
6029,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Gran empresa,Consumos a un mes,35.15,,35.15,33.22,30562323519.5,6952576898.0,311609241.5,76094.0
6030,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Gran empresa,Hasta 30 dÃ­as,12.69,,34.71,11.56,213978501142.0,60000000000.0,3121792755.0,2051.0
6031,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Gran empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,12.465,,13.04,11.33,514321648905.0,74872466026.0,33442418085.0,13328.0
6032,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Mediana empresa,Consumos a un mes,35.15,,35.15,33.22,4154083442.3099995,925820635.9,30236789.51,11853.0
6033,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Mediana empresa,Hasta 30 dÃ­as,12.32,,13.22,10.85,20322347534.33,6000000000.0,3098248.0,141.0
6034,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Mediana empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,12.985,,13.86,12.01,43286175751.9,11000000000.0,15015000.0,345.0
6035,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,Microempresa,Consumos a un mes,35.15,,35.15,33.22,1136585707.9,348733005.2,150798992.5,1594.0
6036,20229,BC-ESTABLECIMIENTO BANCARIO,9,Citibank,Juridica,PequeÃ±a empresa,Consumos a un mes,35.15,,35.15,33.22,669607053.1999999,164535146.9,113244756.5,1676.0
6037,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,A mÃ¡s de 7 aÃ±os,15.62,,15.62,15.62,4000000000.0,4000000000.0,4000000000.0,1.0
6038,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Avances en efectivo,33.7,,33.7,29.23,17554900.0,9609900.0,1200000.0,30.0
6039,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Consumos a un mes,15.07,,33.7,0.0,8436865044.0,1588470006.0,352843719.0,13001.0
6040,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Consumos entre 19 y 24  meses,33.7,,33.7,29.99,421532394.0,125477601.0,59043323.0,172.0
6041,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Consumos entre 2 y 6 meses,33.7,,33.7,30.97,19028605.0,12777307.0,504400.0,13.0
6042,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Consumos entre 25 y 36 meses,33.7,,33.7,29.44,2092708233.0,549646814.0,263684422.0,1052.0
6043,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Consumos entre 7 y 12 meses,29.23,,29.23,29.23,16035045.0,16035045.0,16035045.0,3.0
6044,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,Hasta 30 dÃ­as,23.04,,31.68,16.9,91227111051.0,52328557139.0,8433843981.0,118.0
6045,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,17.225,,18.28,16.7,87260000000.0,60000000000.0,900000000.0,8.0
6046,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Gran empresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,13.68,,13.68,13.68,12900000000.0,12900000000.0,12900000000.0,1.0
6047,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Avances en efectivo,33.7,,33.7,29.34,30061416.0,9920000.0,1491416.0,57.0
6048,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Consumos a un mes,15.185,,33.7,0.0,943252075.0,152952322.0,38634060.0,1793.0
6049,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Consumos entre 19 y 24  meses,31.465000000000003,,33.7,29.23,2745672.0,1426314.0,1319358.0,3.0
6050,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Consumos entre 2 y 6 meses,33.7,,33.7,29.23,14091340.0,7733050.0,438659.0,12.0
6051,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Consumos entre 25 y 36 meses,33.64,,33.7,30.8,567544151.0,164738079.0,46009454.0,686.0
6052,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Consumos entre 7 y 12 meses,31.465000000000003,,33.7,29.23,10883100.0,10200000.0,683100.0,3.0
6053,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,Hasta 30 dÃ­as,34.79,,34.79,34.77,3192326920.7,1038558208.0,334110455.7,71.0
6054,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,17.55,,20.19,16.97,2866000000.0,1856000000.0,90000000.0,4.0
6055,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Mediana empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,17.625,,19.09,16.45,7477000000.0,2000000000.0,200000000.0,14.0
6056,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Avances en efectivo,33.7,,33.7,29.23,56090198.0,21827453.0,5943195.0,22.0
6057,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Consumos a un mes,15.04,,33.7,0.0,687560435.0,97023212.0,30309561.0,1324.0
6058,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Consumos entre 19 y 24  meses,29.23,,29.23,29.23,436287.0,436287.0,436287.0,1.0
6059,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Consumos entre 2 y 6 meses,33.6,,33.7,29.94,56895557.0,20981963.0,4936727.0,122.0
6060,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Consumos entre 25 y 36 meses,33.7,,33.7,30.36,262907740.0,70922216.0,41268323.0,462.0
6061,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Consumos entre 7 y 12 meses,33.7,,33.7,33.7,819800.0,819800.0,819800.0,1.0
6062,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,Hasta 30 dÃ­as,34.79,,34.79,34.79,389694831.8,110133354.7,42844775.44,81.0
6063,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,21.46,,21.53,19.9,2110000000.0,2000000000.0,50000000.0,3.0
6064,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,19.58,,19.58,19.58,80000000.0,80000000.0,80000000.0,1.0
6065,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,17.67,,17.67,17.67,200000000.0,200000000.0,200000000.0,1.0
6066,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,Microempresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,21.81,,21.81,21.81,100000000.0,100000000.0,100000000.0,1.0
6067,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Avances en efectivo,33.64,,33.7,32.42,49787258.0,15200000.0,1400000.0,21.0
6068,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Consumos a un mes,31.095,,33.68,0.0,576622469.0,155086266.0,9110007.0,1147.0
6069,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Consumos entre  13 y 18 meses,33.7,,33.7,33.7,17800000.0,17800000.0,17800000.0,1.0
6070,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Consumos entre 19 y 24  meses,33.7,,33.7,33.7,3121359.0,919200.0,721988.0,8.0
6071,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Consumos entre 2 y 6 meses,33.7,,33.7,31.95,37052891.0,12153679.0,2663338.0,66.0
6072,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Consumos entre 25 y 36 meses,33.7,,33.7,30.25,301413313.0,82718136.0,45226075.0,446.0
6073,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Consumos entre 7 y 12 meses,33.7,,33.7,33.7,7335436.0,4699936.0,1193569.0,5.0
6074,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,Hasta 30 dÃ­as,34.79,,34.79,34.26,2123412797.2,1111094622.0,151825173.9,100.0
6075,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,20.89,,20.89,20.89,50000000.0,50000000.0,50000000.0,1.0
6076,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,20.19,,20.3,17.23,480000000.0,300000000.0,30000000.0,3.0
6077,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,19.17,,21.22,17.29,5092000000.0,2000000000.0,40000000.0,7.0
6078,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Juridica,PequeÃ±a empresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,19.84,,20.28,19.4,3930000000.0,3800000000.0,130000000.0,2.0
6079,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,A mÃ¡s de 7 aÃ±os,15.149999999999999,,16.27,14.64,374631992765.0,55163541276.0,28541514727.0,8829.0
6080,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Avances en efectivo,33.275000000000006,,33.7,29.26,2257056258.0,327992794.0,5673222.0,3111.0
6081,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Consumos a un mes,33.025,,33.64,28.9,9779045172.0,1261949165.0,18333219.0,60536.0
6082,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Consumos entre  13 y 18 meses,33.58,,33.7,28.87,46191073.0,10907159.0,70000.0,67.0
6083,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Consumos entre 19 y 24  meses,33.645,,33.7,27.96,162431406.0,35263654.0,44768.0,179.0
6084,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Consumos entre 2 y 6 meses,33.225,,33.7,28.9,2789336459.0,331163031.0,4786218.0,7764.0
6085,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Consumos entre 25 y 36 meses,33.019999999999996,,33.68,28.71,3566525726.0,496452661.0,3913090.0,16112.0
6086,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Consumos entre 7 y 12 meses,33.295,,33.7,28.96,770954401.0,120822883.0,782930.0,1102.0
6087,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Entre 31 dÃ­as y 1 aÃ±o,21.064999999999998,,22.71,19.63,159900000.0,60000000.0,2200000.0,13.0
6088,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,Hasta 30 dÃ­as,34.79,,34.79,21.48,1198321773.47,198995103.5,32000000.0,1450.0
6089,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,19.82,,22.14,18.17,2203472926.0,720000000.0,20000000.0,213.0
6090,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,21.245,,33.7,17.09,5128054215.0,742464696.7,14201000.0,686.0
6091,20229,BC-ESTABLECIMIENTO BANCARIO,12,Banco GNB Sudameris,Natural,No aplica,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,18.58,,19.53,17.3,4273570562.9,680543085.3,183563372.0,186.0
6092,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,A mÃ¡s de 7 aÃ±os,12.73,,17.2,11.52,16812846909.0,10135925000.0,800000000.0,5.0
6093,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,Avances en efectivo,35.23,,35.23,34.48,173347437.35000002,47583614.86,27129440.95,310.0
6094,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,Consumos entre 19 y 24  meses,35.23,,35.23,34.39,722685382.9300001,200937980.8,76624025.73,819.0
6095,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,Consumos entre 2 y 6 meses,35.23,,35.23,33.42,167091230.0,68249560.0,2027440.0,43.0
6096,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,Consumos entre 7 y 12 meses,17.86,,19.91,17.46,397089164.66999996,130074190.6,46930890.0,1445.0
6097,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,Hasta 30 dÃ­as,12.91,,35.16,12.13,506950632693.0,111000000000.0,1000000000.0,1706.0
6098,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,14.785,,19.2,6.0,135440280320.0,58300000000.0,100000000.0,63.0
6099,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,MÃ¡s de 3 aÃ±os y hasta 5 aÃ±os,14.57,,25.41,11.21,43298988272.0,25000000000.0,430640195.0,24.0
6100,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,MÃ¡s de 30 dÃ­as y hasta 1 aÃ±o,14.015,,15.92,4.0,1152690130552.0,200000000000.0,425000000.0,10708.0
6101,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Gran empresa,MÃ¡s de 5 aÃ±os y hasta 7 aÃ±os,14.59,,15.8,12.28,10028327078.0,8589465866.0,90582566.0,6.0
6102,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,A mÃ¡s de 7 aÃ±os,15.64,,17.57,13.71,2235710000.0,1495710000.0,740000000.0,3.0
6103,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,Avances en efectivo,35.23,,35.23,33.49,315159196.0,138227300.0,21163000.0,144.0
6104,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,Consumos entre 19 y 24  meses,35.23,,35.23,34.07,1454316511.7,309026840.2,267070296.9,2169.0
6105,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,Consumos entre 2 y 6 meses,34.45,,35.23,33.19,364240607.0,86081919.0,57816922.0,407.0
6106,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,Consumos entre 7 y 12 meses,26.33,,28.6,23.36,301842154.93000007,82455984.06,43259729.21,1527.0
6107,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,Hasta 30 dÃ­as,14.05,,35.13,12.09,89799432451.0,40000000000.0,1400000000.0,2443.0
6108,20229,BC-ESTABLECIMIENTO BANCARIO,13,BBVA Colombia,Juridica,Mediana empresa,MÃ¡s de 1 aÃ±o y hasta 3 aÃ±os,16.065,,19.59,9.27,121107785339.0,43504864883.0,165990000.0,110.0
